"Data","ID_Veiculo","KM Percorridos","ValorAbastecimento","ValorManutencao","CustoFixo","CustoTotal"
"1/1/2019","4855","393","R$ 563.00","R$ 223.37","R$ 1,327.55","R$ 2,113.92"
"1/1/2019","4865","466","R$ 105.52","R$ 36.72","R$ 366.83","R$ 509.08"
"1/1/2019","4875","844","R$ 798.90","R$ 313.98","R$ 2,774.83","R$ 3,887.71"
"1/1/2019","4885","584","R$ 1,144.61","R$ 392.29","R$ 2,509.71","R$ 4,046.61"
"1/1/2019","4895","48","R$ 35.97","R$ 13.54","R$ 75.59","R$ 125.10"
"1/1/2019","4905","443","R$ 896.16","R$ 390.25","R$ 2,511.94","R$ 3,798.35"
"1/1/2019","4915","1213","R$ 2,664.91","R$ 1,275.46","R$ 7,431.80","R$ 11,372.17"
"1/1/2019","4925","1272","R$ 3,324.47","R$ 1,591.13","R$ 8,590.37","R$ 13,505.97"
"1/1/2019","4935","886","R$ 3,030.99","R$ 1,338.04","R$ 11,740.26","R$ 16,109.29"
"1/1/2019","4945","485","R$ 1,076.59","R$ 376.47","R$ 2,282.96","R$ 3,736.01"
"1/1/2019","4955","697","R$ 2,159.47","R$ 758.89","R$ 5,623.68","R$ 8,542.04"
"1/1/2019","4965","525","R$ 693.08","R$ 238.75","R$ 2,505.54","R$ 3,437.36"
"1/1/2019","4975","385","R$ 4,064.96","R$ 1,745.93","R$ 9,405.68","R$ 15,216.57"
"1/1/2019","4985","409","R$ 133.71","R$ 47.22","R$ 384.66","R$ 565.59"
"1/1/2019","4995","1036","R$ 2,570.73","R$ 1,109.23","R$ 6,650.66","R$ 10,330.61"
"1/1/2019","5005","393","R$ 2,315.55","R$ 1,017.57","R$ 5,444.54","R$ 8,777.65"
"1/1/2019","5015","323","R$ 354.02","R$ 158.42","R$ 1,355.83","R$ 1,868.28"
"1/1/2019","5025","518","R$ 2,638.61","R$ 859.39","R$ 9,057.58","R$ 12,555.58"
"1/1/2019","5035","668","R$ 739.22","R$ 330.81","R$ 2,716.07","R$ 3,786.10"
"1/1/2019","5045","357","R$ 5,729.54","R$ 2,634.33","R$ 21,911.09","R$ 30,274.96"
"1/1/2019","5055","655","R$ 1,136.03","R$ 522.32","R$ 2,908.59","R$ 4,566.94"
"1/1/2019","5065","859","R$ 781.35","R$ 251.87","R$ 1,566.37","R$ 2,599.58"
"1/1/2019","5075","250","R$ 629.78","R$ 298.77","R$ 1,884.85","R$ 2,813.40"
"1/1/2019","5085","1296","R$ 2,372.14","R$ 1,032.96","R$ 5,634.26","R$ 9,039.36"
"1/1/2019","5095","887","R$ 873.16","R$ 376.76","R$ 3,357.18","R$ 4,607.10"
"1/1/2019","5105","335","R$ 2,497.26","R$ 881.99","R$ 5,521.13","R$ 8,900.38"
"1/1/2019","5115","630","R$ 448.85","R$ 206.37","R$ 1,426.93","R$ 2,082.15"
"1/1/2019","5125","117","R$ 322.19","R$ 122.45","R$ 733.82","R$ 1,178.46"
"1/1/2019","5135","175","R$ 6,950.91","R$ 2,667.40","R$ 21,591.80","R$ 31,210.12"
"1/1/2019","5145","58","R$ 6.49","R$ 3.09","R$ 26.02","R$ 35.59"
"1/1/2019","5155","233","R$ 65.52","R$ 28.93","R$ 208.52","R$ 302.96"
"1/1/2019","5165","350","R$ 1,217.28","R$ 473.88","R$ 3,949.52","R$ 5,640.68"
"1/1/2019","5175","233","R$ 417.67","R$ 151.21","R$ 1,067.18","R$ 1,636.06"
"1/1/2019","5195","175","R$ 45.88","R$ 21.28","R$ 152.80","R$ 219.96"
"1/1/2019","5205","117","R$ 148.57","R$ 53.26","R$ 319.98","R$ 521.80"
"1/1/2019","5215","117","R$ 853.21","R$ 408.35","R$ 2,100.54","R$ 3,362.10"
"1/1/2019","5235","117","R$ 363.73","R$ 164.25","R$ 1,017.57","R$ 1,545.55"
"1/1/2019","5245","350","R$ 563.12","R$ 262.41","R$ 1,542.09","R$ 2,367.62"
"1/1/2019","5255","175","R$ 109.76","R$ 37.81","R$ 374.64","R$ 522.21"
"1/1/2019","5265","408","R$ 279.94","R$ 107.42","R$ 950.82","R$ 1,338.19"
"1/1/2019","5275","175","R$ 49.26","R$ 16.04","R$ 171.73","R$ 237.03"
"1/1/2019","5285","233","R$ 58.27","R$ 19.87","R$ 207.85","R$ 285.99"
"1/1/2019","5295","175","R$ 78.81","R$ 25.67","R$ 267.75","R$ 372.23"
"1/1/2019","5305","117","R$ 165.64","R$ 59.38","R$ 452.19","R$ 677.21"
"1/1/2019","5315","58","R$ 32.07","R$ 12.97","R$ 110.65","R$ 155.68"
"1/1/2019","5325","350","R$ 606.64","R$ 242.98","R$ 2,303.00","R$ 3,152.62"
"1/1/2019","5335","233","R$ 4,094.11","R$ 1,702.45","R$ 11,413.31","R$ 17,209.86"
"1/1/2019","5345","292","R$ 234.23","R$ 113.10","R$ 528.33","R$ 875.67"
"1/1/2019","5355","175","R$ 80.71","R$ 38.46","R$ 283.57","R$ 402.73"
"1/1/2019","5365","292","R$ 79.96","R$ 36.60","R$ 303.71","R$ 420.27"
"1/1/2019","5375","58","R$ 38.50","R$ 17.32","R$ 144.67","R$ 200.49"
"1/1/2019","5385","350","R$ 158.78","R$ 76.67","R$ 415.21","R$ 650.66"
"1/1/2019","5395","175","R$ 205.45","R$ 92.78","R$ 470.82","R$ 769.04"
"1/1/2019","5405","292","R$ 300.36","R$ 98.33","R$ 733.16","R$ 1,131.85"
"1/1/2019","5415","175","R$ 573.32","R$ 257.73","R$ 1,725.07","R$ 2,556.12"
"1/1/2019","5435","233","R$ 191.74","R$ 84.64","R$ 590.04","R$ 866.42"
"1/1/2019","5445","58","R$ 49.83","R$ 19.96","R$ 127.65","R$ 197.44"
"1/1/2019","5455","175","R$ 3,093.73","R$ 1,239.16","R$ 8,106.66","R$ 12,439.55"
"1/1/2019","5465","117","R$ 136.35","R$ 49.60","R$ 391.80","R$ 577.76"
"1/1/2019","5475","350","R$ 258.43","R$ 102.06","R$ 779.03","R$ 1,139.52"
"1/1/2019","5485","175","R$ 112.78","R$ 39.43","R$ 277.72","R$ 429.93"
"1/1/2019","5495","175","R$ 67.64","R$ 31.11","R$ 252.08","R$ 350.82"
"1/1/2019","5505","233","R$ 150.28","R$ 52.03","R$ 503.28","R$ 705.60"
"1/1/2019","5515","117","R$ 171.50","R$ 56.14","R$ 551.55","R$ 779.20"
"1/1/2019","5525","117","R$ 312.46","R$ 129.33","R$ 681.52","R$ 1,123.31"
"1/1/2019","5535","233","R$ 45.14","R$ 18.42","R$ 126.87","R$ 190.43"
"1/1/2019","5545","117","R$ 58.63","R$ 27.20","R$ 182.52","R$ 268.35"
"1/1/2019","5555","292","R$ 1,462.96","R$ 706.41","R$ 5,486.80","R$ 7,656.18"
"1/1/2019","5565","117","R$ 353.35","R$ 127.30","R$ 789.00","R$ 1,269.64"
"1/1/2019","5575","117","R$ 77.34","R$ 29.82","R$ 194.13","R$ 301.28"
"1/1/2019","5585","58","R$ 1.34","R$ 0.53","R$ 2.83","R$ 4.71"
"1/1/2019","5605","292","R$ 259.13","R$ 93.34","R$ 928.76","R$ 1,281.23"
"1/1/2019","5615","233","R$ 103.34","R$ 41.00","R$ 244.75","R$ 389.09"
"1/1/2019","5625","117","R$ 70.49","R$ 29.17","R$ 160.50","R$ 260.17"
"1/1/2019","5635","58","R$ 2.07","R$ 0.85","R$ 5.84","R$ 8.75"
"1/1/2019","5645","233","R$ 172.93","R$ 66.99","R$ 423.14","R$ 663.07"
"1/1/2019","5655","117","R$ 2,880.27","R$ 1,283.11","R$ 6,685.68","R$ 10,849.07"
"1/1/2019","5665","117","R$ 345.47","R$ 128.79","R$ 1,151.80","R$ 1,626.06"
"1/1/2019","5675","117","R$ 481.73","R$ 207.85","R$ 1,297.91","R$ 1,987.50"
"1/1/2019","5685","175","R$ 156.65","R$ 57.56","R$ 558.75","R$ 772.95"
"1/1/2019","5695","175","R$ 42.65","R$ 16.76","R$ 118.49","R$ 177.90"
"1/1/2019","5705","292","R$ 544.38","R$ 177.30","R$ 1,705.21","R$ 2,426.89"
"1/1/2019","5715","233","R$ 116.95","R$ 40.29","R$ 239.67","R$ 396.91"
"1/1/2019","5725","117","R$ 47.00","R$ 22.80","R$ 147.17","R$ 216.97"
"1/1/2019","5735","233","R$ 74.57","R$ 27.80","R$ 233.09","R$ 335.47"
"1/1/2019","5745","58","R$ 122.15","R$ 45.31","R$ 373.89","R$ 541.35"
"1/1/2019","5755","58","R$ 52.75","R$ 19.67","R$ 113.42","R$ 185.84"
"1/1/2019","5765","175","R$ 251.45","R$ 92.38","R$ 577.11","R$ 920.94"
"1/1/2019","5775","58","R$ 670.56","R$ 253.63","R$ 2,412.02","R$ 3,336.22"
"1/1/2019","5785","58","R$ 71.93","R$ 33.97","R$ 210.02","R$ 315.92"
"1/1/2019","5795","58","R$ 24.41","R$ 11.07","R$ 60.32","R$ 95.79"
"1/1/2019","5805","117","R$ 36.84","R$ 14.47","R$ 95.09","R$ 146.40"
"1/1/2019","5815","117","R$ 169.13","R$ 75.68","R$ 615.08","R$ 859.89"
"1/1/2019","5835","233","R$ 2,812.07","R$ 1,174.79","R$ 10,424.80","R$ 14,411.66"
"1/1/2019","5845","58","R$ 160.54","R$ 77.52","R$ 443.01","R$ 681.07"
"1/1/2019","5855","175","R$ 111.55","R$ 38.81","R$ 379.83","R$ 530.18"
"1/1/2019","5865","175","R$ 140.43","R$ 49.60","R$ 497.91","R$ 687.94"
"1/1/2019","5875","233","R$ 545.52","R$ 209.33","R$ 1,980.87","R$ 2,735.72"
"1/1/2019","5885","58","R$ 1,344.07","R$ 472.35","R$ 3,632.02","R$ 5,448.45"
"1/1/2019","5895","58","R$ 441.32","R$ 169.35","R$ 1,246.04","R$ 1,856.71"
"1/1/2019","5905","117","R$ 46.85","R$ 18.67","R$ 153.83","R$ 219.35"
"1/1/2019","5915","175","R$ 157.52","R$ 53.71","R$ 378.37","R$ 589.60"
"1/1/2019","5925","58","R$ 12.86","R$ 5.81","R$ 32.60","R$ 51.27"
"1/1/2019","5935","58","R$ 42.72","R$ 19.38","R$ 119.70","R$ 181.80"
"1/1/2019","5945","58","R$ 11.56","R$ 5.00","R$ 29.94","R$ 46.49"
"1/1/2019","5955","175","R$ 77.81","R$ 38.06","R$ 307.13","R$ 423.00"
"1/1/2019","5965","58","R$ 34.93","R$ 13.99","R$ 75.73","R$ 124.65"
"1/1/2019","5975","117","R$ 1,163.96","R$ 549.71","R$ 4,468.45","R$ 6,182.12"
"1/1/2019","5995","175","R$ 131.34","R$ 57.97","R$ 371.48","R$ 560.80"
"1/1/2019","6005","233","R$ 5,520.55","R$ 2,232.11","R$ 19,843.02","R$ 27,595.68"
"1/1/2019","6015","58","R$ 91.84","R$ 31.64","R$ 216.35","R$ 339.83"
"1/1/2019","6025","292","R$ 1,850.48","R$ 637.42","R$ 5,388.60","R$ 7,876.49"
"1/1/2019","6035","233","R$ 518.78","R$ 222.82","R$ 1,842.84","R$ 2,584.43"
"1/1/2019","6045","58","R$ 5.71","R$ 2.69","R$ 17.37","R$ 25.78"
"1/1/2019","6055","117","R$ 128.14","R$ 52.79","R$ 332.60","R$ 513.53"
"1/1/2019","6065","58","R$ 174.58","R$ 65.08","R$ 458.12","R$ 697.78"
"1/1/2019","6075","215","R$ 188.52","R$ 69.94","R$ 582.69","R$ 841.16"
"1/1/2019","6095","120","R$ 495.98","R$ 239.49","R$ 1,208.87","R$ 1,944.34"
"1/1/2019","6105","189","R$ 169.56","R$ 57.53","R$ 539.63","R$ 766.71"
"1/1/2019","6115","71","R$ 188.81","R$ 61.17","R$ 562.18","R$ 812.16"
"1/1/2019","6125","159","R$ 391.84","R$ 148.22","R$ 1,127.92","R$ 1,667.98"
"1/1/2019","6135","58","R$ 0.81","R$ 0.30","R$ 1.69","R$ 2.80"
"1/1/2019","6145","175","R$ 801.58","R$ 322.58","R$ 2,222.30","R$ 3,346.46"
"1/1/2019","6155","260","R$ 107.11","R$ 39.92","R$ 247.95","R$ 394.99"
"1/1/2019","6165","58","R$ 30.46","R$ 11.41","R$ 77.19","R$ 119.06"
"1/1/2019","6175","58","R$ 2,004.47","R$ 967.89","R$ 4,780.80","R$ 7,753.16"
"1/1/2019","6185","58","R$ 0.70","R$ 0.33","R$ 1.64","R$ 2.67"
"1/1/2019","6195","518","R$ 549.09","R$ 236.92","R$ 1,548.74","R$ 2,334.75"
"1/1/2019","6225","322","R$ 10,606.85","R$ 3,954.15","R$ 27,454.75","R$ 42,015.75"
"1/1/2019","6235","189","R$ 176.06","R$ 82.40","R$ 413.66","R$ 672.12"
"1/1/2019","6245","330","R$ 4,046.36","R$ 1,311.10","R$ 8,816.40","R$ 14,173.86"
"1/1/2019","6255","202","R$ 263.49","R$ 93.99","R$ 763.72","R$ 1,121.20"
"1/1/2019","6265","117","R$ 139.80","R$ 46.48","R$ 370.40","R$ 556.68"
"1/1/2019","6275","178","R$ 472.82","R$ 192.07","R$ 1,200.21","R$ 1,865.10"
"1/1/2019","6285","155","R$ 140.85","R$ 58.56","R$ 463.97","R$ 663.38"
"1/1/2019","6295","252","R$ 1,009.01","R$ 474.42","R$ 2,384.70","R$ 3,868.14"
"1/1/2019","6305","233","R$ 1,430.57","R$ 597.65","R$ 3,763.54","R$ 5,791.76"
"1/1/2019","6315","59","R$ 97.51","R$ 31.76","R$ 338.21","R$ 467.47"
"1/1/2019","6325","376","R$ 359.58","R$ 124.49","R$ 822.34","R$ 1,306.41"
"1/1/2019","6335","170","R$ 579.64","R$ 273.75","R$ 1,824.30","R$ 2,677.70"
"1/1/2019","6345","58","R$ 40.80","R$ 17.45","R$ 121.93","R$ 180.17"
"1/1/2019","6355","143","R$ 95.84","R$ 46.28","R$ 240.88","R$ 383.00"
"1/1/2019","6365","294","R$ 440.00","R$ 152.32","R$ 1,141.10","R$ 1,733.43"
"1/1/2019","6375","58","R$ 35.36","R$ 11.99","R$ 90.36","R$ 137.71"
"1/1/2019","6385","342","R$ 3,364.33","R$ 1,560.77","R$ 11,096.92","R$ 16,022.02"
"1/1/2019","6395","117","R$ 207.07","R$ 72.04","R$ 552.83","R$ 831.93"
"1/1/2019","6405","72","R$ 17.28","R$ 6.85","R$ 57.51","R$ 81.65"
"1/1/2019","6415","346","R$ 1,121.60","R$ 486.18","R$ 2,945.35","R$ 4,553.13"
"1/1/2019","6435","283","R$ 481.91","R$ 166.83","R$ 1,107.00","R$ 1,755.75"
"1/1/2019","6445","117","R$ 195.44","R$ 66.99","R$ 512.50","R$ 774.93"
"1/1/2019","6455","98","R$ 1,714.11","R$ 788.11","R$ 4,217.92","R$ 6,720.14"
"1/1/2019","6465","76","R$ 144.10","R$ 68.36","R$ 431.26","R$ 643.71"
"1/1/2019","6475","264","R$ 391.08","R$ 179.81","R$ 1,392.05","R$ 1,962.93"
"1/1/2019","6485","224","R$ 258.98","R$ 95.61","R$ 613.85","R$ 968.44"
"1/1/2019","6495","299","R$ 193.27","R$ 74.52","R$ 430.67","R$ 698.45"
"1/1/2019","6505","168","R$ 2,478.49","R$ 1,212.72","R$ 6,121.93","R$ 9,813.13"
"1/1/2019","6515","215","R$ 346.53","R$ 139.45","R$ 1,102.65","R$ 1,588.63"
"1/1/2019","6525","406","R$ 369.46","R$ 125.36","R$ 1,255.93","R$ 1,750.75"
"1/1/2019","6535","292","R$ 146.60","R$ 53.86","R$ 388.39","R$ 588.85"
"1/1/2019","6545","168","R$ 572.50","R$ 240.28","R$ 1,550.01","R$ 2,362.79"
"1/1/2019","6555","220","R$ 193.00","R$ 88.34","R$ 433.00","R$ 714.33"
"1/1/2019","6565","175","R$ 651.97","R$ 274.91","R$ 1,720.23","R$ 2,647.11"
"1/1/2019","6575","269","R$ 1,292.98","R$ 505.76","R$ 3,273.92","R$ 5,072.65"
"1/1/2019","6585","189","R$ 162.92","R$ 58.41","R$ 377.90","R$ 599.23"
"1/1/2019","6595","159","R$ 109.61","R$ 39.88","R$ 235.03","R$ 384.52"
"1/1/2019","6605","144","R$ 496.62","R$ 207.47","R$ 1,705.02","R$ 2,409.11"
"1/1/2019","6615","233","R$ 270.69","R$ 130.12","R$ 769.94","R$ 1,170.76"
"1/1/2019","6625","156","R$ 56.50","R$ 21.69","R$ 143.56","R$ 221.74"
"1/1/2019","6645","313","R$ 797.40","R$ 355.23","R$ 1,899.76","R$ 3,052.39"
"1/1/2019","6655","136","R$ 359.00","R$ 175.66","R$ 867.65","R$ 1,402.31"
"1/1/2019","6665","241","R$ 293.41","R$ 117.52","R$ 955.48","R$ 1,366.41"
"1/1/2019","6675","240","R$ 703.24","R$ 268.58","R$ 1,937.13","R$ 2,908.95"
"1/1/2019","6685","178","R$ 64.91","R$ 28.27","R$ 181.11","R$ 274.29"
"1/1/2019","6695","337","R$ 314.79","R$ 123.72","R$ 690.44","R$ 1,128.95"
"1/1/2019","6705","58","R$ 45.09","R$ 16.81","R$ 132.98","R$ 194.87"
"1/1/2019","6725","58","R$ 135.34","R$ 46.39","R$ 275.81","R$ 457.54"
"1/1/2019","6735","175","R$ 50.03","R$ 21.89","R$ 157.26","R$ 229.19"
"1/1/2019","6745","175","R$ 2,124.26","R$ 981.09","R$ 6,329.58","R$ 9,434.92"
"1/1/2019","6755","233","R$ 449.93","R$ 152.66","R$ 1,475.77","R$ 2,078.35"
"1/1/2019","6765","292","R$ 78.65","R$ 28.90","R$ 214.23","R$ 321.78"
"1/1/2019","6775","58","R$ 18.72","R$ 8.65","R$ 61.37","R$ 88.75"
"1/1/2019","6795","58","R$ 76.37","R$ 32.81","R$ 265.87","R$ 375.05"
"1/1/2019","6805","58","R$ 10.07","R$ 3.57","R$ 26.28","R$ 39.92"
"1/1/2019","6815","58","R$ 34.11","R$ 11.86","R$ 73.48","R$ 119.46"
"1/1/2019","6835","117","R$ 26.25","R$ 10.13","R$ 58.78","R$ 95.15"
"1/1/2019","6845","58","R$ 75.34","R$ 36.06","R$ 170.88","R$ 282.28"
"1/1/2019","6855","58","R$ 10.61","R$ 4.58","R$ 23.25","R$ 38.43"
"1/1/2019","6865","233","R$ 101.97","R$ 38.01","R$ 235.00","R$ 374.98"
"1/1/2019","6885","233","R$ 1,141.87","R$ 368.07","R$ 2,959.22","R$ 4,469.16"
"1/1/2019","6895","117","R$ 950.02","R$ 311.02","R$ 3,055.46","R$ 4,316.50"
"1/1/2019","6905","58","R$ 28.40","R$ 12.08","R$ 90.17","R$ 130.66"
"1/1/2019","6915","58","R$ 414.47","R$ 175.58","R$ 1,015.10","R$ 1,605.15"
"1/1/2019","6925","117","R$ 38.63","R$ 12.65","R$ 138.49","R$ 189.77"
"1/1/2019","6935","175","R$ 50.80","R$ 18.11","R$ 146.52","R$ 215.44"
"1/1/2019","6945","58","R$ 198.81","R$ 83.83","R$ 712.93","R$ 995.57"
"1/1/2019","6955","175","R$ 109.54","R$ 46.82","R$ 280.02","R$ 436.39"
"1/1/2019","6975","58","R$ 30.57","R$ 14.51","R$ 108.35","R$ 153.43"
"1/1/2019","6985","350","R$ 125.39","R$ 60.01","R$ 374.66","R$ 560.05"
"1/1/2019","6995","175","R$ 170.61","R$ 65.79","R$ 607.65","R$ 844.05"
"1/1/2019","7005","175","R$ 96.20","R$ 44.43","R$ 351.77","R$ 492.40"
"1/1/2019","7015","58","R$ 65.82","R$ 29.19","R$ 213.89","R$ 308.90"
"1/1/2019","7025","117","R$ 298.48","R$ 133.58","R$ 712.20","R$ 1,144.26"
"1/1/2019","7045","117","R$ 288.90","R$ 98.51","R$ 590.41","R$ 977.82"
"1/1/2019","7055","117","R$ 21.40","R$ 7.11","R$ 58.58","R$ 87.10"
"1/1/2019","7065","175","R$ 6.31","R$ 2.14","R$ 17.05","R$ 25.49"
"1/1/2019","7075","58","R$ 588.04","R$ 193.50","R$ 1,275.31","R$ 2,056.85"
"1/1/2019","7085","175","R$ 81.55","R$ 33.29","R$ 214.93","R$ 329.77"
"1/1/2019","7095","58","R$ 32.02","R$ 14.52","R$ 89.29","R$ 135.83"
"1/1/2019","7105","233","R$ 1,113.64","R$ 368.35","R$ 2,583.25","R$ 4,065.24"
"1/1/2019","7115","117","R$ 34.63","R$ 11.74","R$ 113.02","R$ 159.39"
"1/1/2019","7125","58","R$ 47.70","R$ 20.30","R$ 111.02","R$ 179.02"
"1/1/2019","7135","58","R$ 0.78","R$ 0.35","R$ 1.80","R$ 2.93"
"1/1/2019","7145","233","R$ 334.09","R$ 154.99","R$ 1,211.06","R$ 1,700.14"
"1/1/2019","7155","58","R$ 0.25","R$ 0.08","R$ 0.82","R$ 1.15"
"1/1/2019","7165","175","R$ 1,070.08","R$ 426.59","R$ 3,849.55","R$ 5,346.22"
"1/1/2019","7175","117","R$ 67.51","R$ 32.16","R$ 194.99","R$ 294.66"
"1/1/2019","7185","233","R$ 118.34","R$ 40.55","R$ 331.23","R$ 490.12"
"1/1/2019","7195","117","R$ 468.47","R$ 206.81","R$ 1,127.45","R$ 1,802.73"
"1/1/2019","7205","58","R$ 7.43","R$ 2.58","R$ 25.80","R$ 35.81"
"1/1/2019","7215","117","R$ 105.52","R$ 49.84","R$ 258.59","R$ 413.95"
"2/1/2019","2025","280","R$ 166.79","R$ 72.30","R$ 585.28","R$ 824.37"
"2/1/2019","2035","404","R$ 424.82","R$ 151.53","R$ 1,225.48","R$ 1,801.84"
"2/1/2019","2045","434","R$ 90.86","R$ 39.93","R$ 238.59","R$ 369.38"
"2/1/2019","2055","402","R$ 302.39","R$ 143.45","R$ 1,098.90","R$ 1,544.74"
"2/1/2019","2065","457","R$ 211.84","R$ 70.79","R$ 580.68","R$ 863.31"
"2/1/2019","2075","421","R$ 147.09","R$ 55.37","R$ 551.08","R$ 753.54"
"2/1/2019","2085","919","R$ 297.60","R$ 95.93","R$ 636.38","R$ 1,029.90"
"2/1/2019","2095","450","R$ 498.55","R$ 217.09","R$ 1,463.82","R$ 2,179.46"
"2/1/2019","2105","616","R$ 957.77","R$ 367.55","R$ 1,998.39","R$ 3,323.71"
"2/1/2019","2115","314","R$ 667.99","R$ 220.95","R$ 1,990.20","R$ 2,879.13"
"2/1/2019","2125","188","R$ 127.81","R$ 47.88","R$ 418.25","R$ 593.94"
"2/1/2019","2135","413","R$ 593.24","R$ 210.56","R$ 1,542.11","R$ 2,345.92"
"2/1/2019","2145","277","R$ 37.24","R$ 15.64","R$ 120.07","R$ 172.95"
"2/1/2019","2155","641","R$ 705.00","R$ 269.25","R$ 1,854.60","R$ 2,828.85"
"2/1/2019","2165","741","R$ 1,116.71","R$ 468.69","R$ 3,317.66","R$ 4,903.06"
"2/1/2019","2175","170","R$ 115.37","R$ 52.10","R$ 328.73","R$ 496.19"
"2/1/2019","2185","145","R$ 86.54","R$ 35.49","R$ 199.08","R$ 321.11"
"2/1/2019","2195","849","R$ 746.82","R$ 307.67","R$ 2,237.47","R$ 3,291.97"
"2/1/2019","2205","537","R$ 265.23","R$ 100.33","R$ 915.49","R$ 1,281.05"
"2/1/2019","2215","244","R$ 251.64","R$ 107.09","R$ 585.61","R$ 944.34"
"2/1/2019","2225","810","R$ 335.42","R$ 113.80","R$ 982.12","R$ 1,431.34"
"2/1/2019","2235","496","R$ 1,326.71","R$ 637.79","R$ 3,000.77","R$ 4,965.27"
"2/1/2019","2245","402","R$ 190.91","R$ 77.92","R$ 586.91","R$ 855.74"
"2/1/2019","2255","927","R$ 4,129.80","R$ 1,458.57","R$ 13,906.49","R$ 19,494.86"
"2/1/2019","2265","495","R$ 267.40","R$ 103.60","R$ 729.52","R$ 1,100.52"
"2/1/2019","2275","481","R$ 1,045.21","R$ 440.72","R$ 3,672.44","R$ 5,158.37"
"2/1/2019","2285","625","R$ 248.09","R$ 102.69","R$ 713.45","R$ 1,064.23"
"2/1/2019","2295","387","R$ 595.22","R$ 242.93","R$ 1,415.74","R$ 2,253.89"
"2/1/2019","2305","265","R$ 406.30","R$ 154.42","R$ 1,001.92","R$ 1,562.64"
"2/1/2019","2315","390","R$ 331.44","R$ 110.18","R$ 678.53","R$ 1,120.15"
"2/1/2019","2325","197","R$ 210.96","R$ 81.34","R$ 787.57","R$ 1,079.87"
"2/1/2019","2335","412","R$ 145.39","R$ 60.46","R$ 310.86","R$ 516.71"
"2/1/2019","2345","679","R$ 2,076.22","R$ 789.12","R$ 4,708.24","R$ 7,573.58"
"2/1/2019","2355","927","R$ 1,675.14","R$ 594.57","R$ 3,840.72","R$ 6,110.44"
"2/1/2019","2365","705","R$ 3,285.57","R$ 1,417.66","R$ 7,138.13","R$ 11,841.35"
"2/1/2019","2375","535","R$ 243.41","R$ 95.21","R$ 597.35","R$ 935.97"
"2/1/2019","2385","716","R$ 513.90","R$ 247.05","R$ 1,866.61","R$ 2,627.56"
"2/1/2019","2395","639","R$ 2,142.20","R$ 741.62","R$ 4,899.21","R$ 7,783.03"
"2/1/2019","2405","392","R$ 296.12","R$ 110.93","R$ 665.76","R$ 1,072.80"
"2/1/2019","2415","276","R$ 1,516.38","R$ 741.96","R$ 4,971.99","R$ 7,230.32"
"2/1/2019","2425","360","R$ 99.57","R$ 39.70","R$ 325.41","R$ 464.68"
"2/1/2019","2435","686","R$ 322.05","R$ 153.46","R$ 758.02","R$ 1,233.52"
"2/1/2019","2445","391","R$ 741.58","R$ 324.40","R$ 2,894.41","R$ 3,960.40"
"2/1/2019","2455","355","R$ 702.55","R$ 235.96","R$ 2,143.24","R$ 3,081.76"
"2/1/2019","2465","286","R$ 300.14","R$ 124.80","R$ 825.23","R$ 1,250.18"
"2/1/2019","2475","251","R$ 97.53","R$ 42.86","R$ 216.82","R$ 357.21"
"2/1/2019","2485","179","R$ 142.37","R$ 59.48","R$ 372.87","R$ 574.72"
"2/1/2019","2495","373","R$ 859.81","R$ 364.23","R$ 3,103.62","R$ 4,327.66"
"2/1/2019","2505","732","R$ 466.11","R$ 151.03","R$ 1,381.19","R$ 1,998.33"
"2/1/2019","2515","766","R$ 445.14","R$ 170.82","R$ 1,216.56","R$ 1,832.52"
"2/1/2019","2525","888","R$ 1,965.15","R$ 787.12","R$ 5,977.78","R$ 8,730.05"
"2/1/2019","2535","201","R$ 83.84","R$ 36.51","R$ 310.09","R$ 430.44"
"2/1/2019","2545","202","R$ 1,449.93","R$ 660.68","R$ 3,923.12","R$ 6,033.74"
"2/1/2019","2555","463","R$ 940.71","R$ 398.49","R$ 2,911.82","R$ 4,251.02"
"2/1/2019","2565","315","R$ 1,389.09","R$ 464.17","R$ 3,259.85","R$ 5,113.11"
"2/1/2019","2575","420","R$ 183.77","R$ 75.36","R$ 500.77","R$ 759.91"
"2/1/2019","2585","661","R$ 349.65","R$ 130.98","R$ 1,308.09","R$ 1,788.72"
"2/1/2019","2595","421","R$ 799.44","R$ 386.02","R$ 2,196.11","R$ 3,381.57"
"2/1/2019","2605","428","R$ 840.75","R$ 272.42","R$ 2,656.37","R$ 3,769.53"
"2/1/2019","2615","285","R$ 2,512.48","R$ 887.36","R$ 6,288.91","R$ 9,688.75"
"2/1/2019","2625","636","R$ 692.40","R$ 337.31","R$ 2,192.16","R$ 3,221.87"
"2/1/2019","2635","468","R$ 190.57","R$ 74.18","R$ 656.65","R$ 921.41"
"2/1/2019","2645","404","R$ 269.11","R$ 123.18","R$ 725.95","R$ 1,118.24"
"2/1/2019","2655","295","R$ 331.77","R$ 110.30","R$ 985.02","R$ 1,427.08"
"2/1/2019","2665","318","R$ 538.38","R$ 190.15","R$ 1,519.61","R$ 2,248.13"
"2/1/2019","2675","562","R$ 321.33","R$ 151.08","R$ 1,231.71","R$ 1,704.12"
"2/1/2019","2685","524","R$ 642.85","R$ 224.79","R$ 1,664.15","R$ 2,531.79"
"2/1/2019","2695","224","R$ 1,390.71","R$ 471.85","R$ 2,962.86","R$ 4,825.41"
